index,tier,model,mutation_type,erroneous_line_number,target_variable,correct_value,flawed_value,repro_seed,date_utc,time_utc,mutation_details,filepath,solution_line_count,error_line_numeric,error_position_ratio,position_bin,validator
5177,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,6.0,40.0,3510758610603702559,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""difference_in_correct_answers"", ""replacement_variable"": ""sylvia_correct_answers""}",data/conceptual-error-candidates/tier3/5177/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_sylvia_correct_answers.json,,,,final_answer,ali
5218,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,13600,8000,6292647768255736834,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_fish_caught"", ""replacement_variable"": ""brian_total_fish""}",data/conceptual-error-candidates/tier3/5218/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_brian_total_fish.json,,,,final_answer,mauro
5274,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,45.0,750,-8364359605755492408,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_cost_on_gas"", ""replacement_variable"": ""total_miles_driven""}",data/conceptual-error-candidates/tier3/5274/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_total_miles_driven.json,,,,final_answer,mauro
5274,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,45.0,15.0,-8364359605755492408,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_cost_on_gas"", ""replacement_variable"": ""gallons_used""}",data/conceptual-error-candidates/tier3/5274/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_gallons_used.json,,,,final_answer,yewei
5286,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,33.0,18.0,5497942282965870045,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_bouquets"", ""replacement_variable"": ""bouquets_chrysanthemums""}",data/conceptual-error-candidates/tier3/5286/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_bouquets_chrysanthemums.json,,,,final_answer,mauro
5286,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,33.0,15.0,5497942282965870045,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_bouquets"", ""replacement_variable"": ""bouquets_narcissus""}",data/conceptual-error-candidates/tier3/5286/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_bouquets_narcissus.json,,,,final_answer,ali
5442,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,2.0,8,-905216269547286519,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""num_violins"", ""replacement_variable"": ""violin_strings""}",data/conceptual-error-candidates/tier3/5442/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_violin_strings.json,,,,final_answer,arvind
5442,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,2.0,24,-905216269547286519,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""num_violins"", ""replacement_variable"": ""guitar_strings""}",data/conceptual-error-candidates/tier3/5442/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_guitar_strings.json,,,,final_answer,mauro
5467,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,6.0,54,-5229708308076824684,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""num_pizzas_to_order"", ""replacement_variable"": ""total_slices_needed""}",data/conceptual-error-candidates/tier3/5467/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_total_slices_needed.json,,,,final_answer,ling
5490,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,3.0,48.0,1232765686808572819,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""toys_per_rabbit"", ""replacement_variable"": ""total_toys""}",data/conceptual-error-candidates/tier3/5490/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_total_toys.json,,,,final_answer,yewei
5490,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,3.0,6.0,1232765686808572819,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""toys_per_rabbit"", ""replacement_variable"": ""toys_saturday""}",data/conceptual-error-candidates/tier3/5490/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_toys_saturday.json,,,,final_answer,ling
5508,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,180.0,1800,-7313063234215055603,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_cost"", ""replacement_variable"": ""total_beads_needed""}",data/conceptual-error-candidates/tier3/5508/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_total_beads_needed.json,,,,final_answer,ali
5539,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,22.0,11.0,-4729184038532252100,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_study_time"", ""replacement_variable"": ""total_before_weekend""}",data/conceptual-error-candidates/tier3/5539/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_total_before_weekend.json,,,,final_answer,arvind
5709,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,72.0,12.0,1493680827810330769,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_cloves"", ""replacement_variable"": ""cloves_for_wights""}",data/conceptual-error-candidates/tier3/5709/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_cloves_for_wights.json,,,,final_answer,yewei
5732,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,72.0,1500,-7574212865708050050,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""average_marks"", ""replacement_variable"": ""total_marks_group3""}",data/conceptual-error-candidates/tier3/5732/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_total_marks_group3.json,,,,final_answer,ling
5789,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,6.0,2.0,4070589975374657803,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_time"", ""replacement_variable"": ""time_wednesday""}",data/conceptual-error-candidates/tier3/5789/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_time_wednesday.json,,,,final_answer,mauro
5881,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,8.0,200,2581000252584043536,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""gallons_used_per_week"", ""replacement_variable"": ""weekly_work_miles""}",data/conceptual-error-candidates/tier3/5881/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_weekly_work_miles.json,,,,final_answer,yewei
5881,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,8.0,240,2581000252584043536,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""gallons_used_per_week"", ""replacement_variable"": ""total_miles_per_week""}",data/conceptual-error-candidates/tier3/5881/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_total_miles_per_week.json,,,,final_answer,arvind
5947,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,1990.0,20.0,3383989160169815440,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""brother_birth_year"", ""replacement_variable"": ""brother_current_age""}",data/conceptual-error-candidates/tier3/5947/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_brother_current_age.json,,,,final_answer,ling
5948,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,106000.0,1000.0,-7844513148207884707,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_construction_cost"", ""replacement_variable"": ""cost_for_bricks""}",data/conceptual-error-candidates/tier3/5948/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_cost_for_bricks.json,,,,final_answer,mauro
5948,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,106000.0,5000,-7844513148207884707,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_construction_cost"", ""replacement_variable"": ""cost_for_tiles""}",data/conceptual-error-candidates/tier3/5948/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_cost_for_tiles.json,,,,final_answer,yewei
5955,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,28.0,4.0,429084788466147035,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""pills_per_week"", ""replacement_variable"": ""pills_per_day""}",data/conceptual-error-candidates/tier3/5955/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_pills_per_day.json,,,,final_answer,ling
6132,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,25.0,1250.0,5686650166274749903,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""number_of_shares"", ""replacement_variable"": ""amount_to_invest""}",data/conceptual-error-candidates/tier3/6132/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_amount_to_invest.json,,,,final_answer,arvind
6132,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,25.0,2500,5686650166274749903,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""number_of_shares"", ""replacement_variable"": ""total_savings_after_duration""}",data/conceptual-error-candidates/tier3/6132/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_total_savings_after_duration.json,,,,final_answer,arvind
6214,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,500.0,1500,-1732384687007710675,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""average_speed"", ""replacement_variable"": ""total_speed""}",data/conceptual-error-candidates/tier3/6214/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_total_speed.json,,,,final_answer,yewei
6214,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,500.0,520,-1732384687007710675,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""average_speed"", ""replacement_variable"": ""speed_plane3""}",data/conceptual-error-candidates/tier3/6214/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_speed_plane3.json,,,,final_answer,ali
6232,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,2250.0,25.0,6989523485735509538,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_money_collected"", ""replacement_variable"": ""girl_payment""}",data/conceptual-error-candidates/tier3/6232/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_girl_payment.json,,,,final_answer,ling
6233,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,20,30,-7133989899416254188,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""num_girls"", ""replacement_variable"": ""num_boys""}",data/conceptual-error-candidates/tier3/6233/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_num_boys.json,,,,final_answer,mauro
6272,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,25.0,12,6362191192425257129,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""probability_blue_percentage"", ""replacement_variable"": ""total_candies""}",data/conceptual-error-candidates/tier3/6272/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_total_candies.json,,,,final_answer,yewei
6303,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,38.0,42.0,-6900509482686321033,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""red_marbles"", ""replacement_variable"": ""red_and_green_marbles""}",data/conceptual-error-candidates/tier3/6303/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_red_and_green_marbles.json,,,,final_answer,mauro
6303,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,38.0,21.0,-6900509482686321033,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""red_marbles"", ""replacement_variable"": ""dark_blue_marbles""}",data/conceptual-error-candidates/tier3/6303/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_dark_blue_marbles.json,,,,final_answer,yewei
6358,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,5.0,3.0,-471677814778108720,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_cost_one_of_each"", ""replacement_variable"": ""cost_per_sandwich""}",data/conceptual-error-candidates/tier3/6358/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_cost_per_sandwich.json,,,,final_answer,ali
6358,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,5.0,2.0,-471677814778108720,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""total_cost_one_of_each"", ""replacement_variable"": ""cost_per_juice""}",data/conceptual-error-candidates/tier3/6358/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_cost_per_juice.json,,,,final_answer,mauro
6529,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,7.0,70,-7311345155441898882,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""boxes_needed"", ""replacement_variable"": ""remaining_sq_ft""}",data/conceptual-error-candidates/tier3/6529/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_remaining_sq_ft.json,,,,final_answer,mauro
6566,tier3,google_gemini-2.5-flash,incorrect_final_answer_selection,FA,answer,55,43,4838429373836061352,2025-07-21,12:32:44,"{""type"": ""incorrect_final_answer_selection"", ""target_variable"": ""answer"", ""operand_to_replace"": ""final_chairs_needed"", ""replacement_variable"": ""guests_after_cancellations""}",data/conceptual-error-candidates/tier3/6566/google_gemini-2.5-flash_incorrect_final_answer_selection_answer_guests_after_cancellations.json,,,,final_answer,arvind
